school_year,dpi_true_id,school_name,accurate_agency_type,overall_score,overall_rating,school_enrollment,sch_ach,sch_growth,sch_cg,sch_tgo,sch_ot,cfc_score,cfc_rating,cfc_ssm_score,cfc_ssm_rating,cfc_milwaukee_indicator
2021-22,3619_0020,King International,Traditional Public,66.3,Meets Expectations,1334,49.8,62.2,NA,61.4,86.9,NA,NA,NA,NA,1
2021-22,3619_0210,King International Baccalaureate Middle,Traditional Public,48.5,Meets Few Expectations,328,12.1,52.7,NA,40,56.6,NA,NA,NA,NA,1
2021-22,3619_0199,King Jr Elementary,Traditional Public,70.9,Exceeds Expectations,300,9.9,85,NA,NA,51.1,NA,NA,NA,NA,1
2021-22,3619_0337,Kluge Elementary,Traditional Public,53.7,Meets Few Expectations,342,13.9,58.4,NA,NA,53.1,NA,NA,NA,NA,1
2021-22,3619_1121,La Causa Charter School,Non-Instrumentality Charter,51.2,Meets Few Expectations,668,24.4,46.1,NA,45.9,71.1,NA,NA,NA,NA,1
2021-22,3619_0296,Lad Lake Synergy School,Partnership,NA,Alternate Rating - Needs Improvement,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0238,LaFollette Elementary,Traditional Public,65.7,Meets Expectations,185,7.8,75.4,NA,NA,54.1,NA,NA,NA,NA,1
2021-22,3619_0241,Lancaster Elementary,Traditional Public,44.8,Fails to Meet Expectations,296,5.9,48.9,NA,NA,45.4,NA,NA,NA,NA,1
2021-22,3619_0250,Lincoln Avenue Elementary,Traditional Public,57.1,Meets Few Expectations,435,21.7,56.5,NA,NA,69.2,NA,NA,NA,NA,1
2021-22,3619_0006,Lincoln Middle,Traditional Public,55.3,Meets Few Expectations,397,12.4,59.4,NA,48.7,63.1,NA,NA,NA,NA,1
2021-22,3619_0256,Longfellow Elementary,Traditional Public,67.2,Meets Expectations,739,26.1,74.6,NA,61.4,68,NA,NA,NA,NA,1
2021-22,3619_0257,Lowell International Elementary,Traditional Public,46.8,Fails to Meet Expectations,208,36.6,37.5,NA,NA,75,NA,NA,NA,NA,1
2021-22,3619_0870,MacDowell Montessori School K3-12,Traditional Public,62.1,Meets Expectations,866,27.4,67.9,NA,51.5,69,NA,NA,NA,NA,1
2021-22,3619_0265,Manitoba Elementary,Traditional Public,57,Meets Few Expectations,446,18.8,58.4,NA,53.8,65.4,NA,NA,NA,NA,1
2021-22,3619_0267,Maple Tree Elementary,Traditional Public,65,Meets Expectations,247,15.4,72.7,NA,NA,59,NA,NA,NA,NA,1
2021-22,3619_0008,Marshall High,Traditional Public,15.3,Fails to Meet Expectations,1010,6.8,NA,NA,NA,49.1,NA,NA,NA,NA,1
2021-22,3619_0268,Maryland Montessori,Traditional Public,83,Significantly Exceeds Expectations,482,70.1,97.3,NA,85.7,90,NA,NA,NA,NA,1
2021-22,3619_0525,Metcalfe Elementary,Traditional Public,60.4,Meets Expectations,326,10.2,69.8,NA,NA,50.1,NA,NA,NA,NA,1
2021-22,3619_0103,Milwaukee Academy of Chinese Language,Traditional Public,66.4,Meets Expectations,481,17,74.6,NA,66.4,61.7,NA,NA,NA,NA,1
2021-22,3619_0123,Milwaukee College Preparatory School -- 36th Street Campus,Non-Instrumentality Charter,72.4,Exceeds Expectations,494,52.1,72.7,NA,67.4,81.1,NA,NA,NA,NA,1
2021-22,3619_0111,Milwaukee College Preparatory School -- 38th Street,Non-Instrumentality Charter,70.7,Exceeds Expectations,499,44,69.8,NA,68.4,80,NA,NA,NA,NA,1
2021-22,3619_0145,Milwaukee College Preparatory School -- Lloyd Street,Non-Instrumentality Charter,66.1,Meets Expectations,491,46.7,66,NA,60,76.4,NA,NA,NA,NA,1
2021-22,3619_0121,Milwaukee College Preparatory School: Lola Rowe North Campus,Non-Instrumentality Charter,70.9,Exceeds Expectations,502,41.2,76.4,NA,63.1,74.8,NA,NA,NA,NA,1
2021-22,3619_0315,Milwaukee County Youth Education Center,Traditional Public,NA,Alternate Rating - Needs Improvement,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0118,Milwaukee Environmental Science Academy,Non-Instrumentality Charter,66.9,Meets Expectations,333,18.3,82.2,NA,56.2,59.8,NA,NA,NA,NA,1
2021-22,3619_0885,Milwaukee Excellence Charter School,Non-Instrumentality Charter,55,Meets Few Expectations,591,22.3,47.9,NA,51,78.5,NA,NA,NA,NA,1
2021-22,3619_0140,Milwaukee French Immersion,Traditional Public,66.9,Meets Expectations,533,46.8,64.1,NA,NA,80.6,NA,NA,NA,NA,1
2021-22,3619_0146,Milwaukee German Immersion,Traditional Public,75.5,Exceeds Expectations,551,66.3,68.9,NA,77.8,89.2,NA,NA,NA,NA,1
2021-22,3619_0038,Milwaukee High School of the Arts,Traditional Public,54.8,Meets Few Expectations,993,20.3,45.1,NA,61.9,77.6,NA,NA,NA,NA,1
2021-22,3619_0362,Milwaukee Parkside School,Traditional Public,78.7,Exceeds Expectations,811,38.2,86,NA,76.4,75.9,NA,NA,NA,NA,1
2021-22,3619_0071,Milwaukee School of Languages,Traditional Public,57.2,Meets Few Expectations,993,37.3,58.4,NA,50.2,74.7,NA,NA,NA,NA,1
2021-22,3619_0226,Milwaukee Sign Language Elementary,Traditional Public,62.8,Meets Expectations,436,12.7,72.7,NA,NA,51.2,NA,NA,NA,NA,1
2021-22,3619_0167,Milwaukee Spanish Immersion,Traditional Public,54.1,Meets Few Expectations,717,45.7,46.1,NA,NA,78.4,NA,NA,NA,NA,1
2021-22,3619_0274,Mitchell Elementary,Traditional Public,63.7,Meets Expectations,586,18.7,67,NA,62.2,68.2,NA,NA,NA,NA,1
2021-22,3619_0277,Morgandale Elementary,Traditional Public,64.4,Meets Expectations,510,28.5,68.9,NA,56.1,71.9,NA,NA,NA,NA,1
2021-22,3619_0052,Morse Mid,Traditional Public,37.6,Fails to Meet Expectations,462,17.7,39.4,NA,22.7,53.3,NA,NA,NA,NA,1
2021-22,3619_0283,Neeskara Elementary,Traditional Public,62,Meets Expectations,307,18.1,67.9,NA,NA,59.1,NA,NA,NA,NA,1
2021-22,3619_0289,Ninety-Fifth Street Elementary,Traditional Public,51.3,Meets Few Expectations,403,35.3,43.2,NA,NA,77.9,NA,NA,NA,NA,1
2021-22,3619_0419,North Division High,Traditional Public,10.7,Fails to Meet Expectations,381,5.9,NA,NA,NA,29.9,NA,NA,NA,NA,1
2021-22,3619_1072,NOVA-Northwest Opportunities Vocational Academy,Partnership,NA,Alternate Rating - Satisfactory Progress,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0840,Obama School of Career and Technical Education,Traditional Public,26.6,Fails to Meet Expectations,1965,8,38.5,NA,8.2,27.3,NA,NA,NA,NA,1
2021-22,3619_0301,Parkview Elementary,Traditional Public,62.9,Meets Expectations,316,26.9,64.1,NA,NA,70.6,NA,NA,NA,NA,1
2021-22,3619_0325,Pratt Elementary,Traditional Public,79.4,Exceeds Expectations,300,29.9,89.8,NA,NA,66,NA,NA,NA,NA,1
2021-22,3619_0458,Project STAY-Supporting Teachers and Youth,Traditional Public,NA,Alternate Rating - Satisfactory Progress,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0026,Pulaski High,Traditional Public,41.8,Fails to Meet Expectations,923,7.4,48.9,NA,34.2,44.2,NA,NA,NA,NA,1
2021-22,3619_0435,Reagan College Preparatory High,Traditional Public,81.9,Exceeds Expectations,1344,73.3,80.3,NA,81.5,92.4,NA,NA,NA,NA,1
2021-22,3619_0313,Riley Dual Language Montessori School,Traditional Public,58.4,Meets Expectations,311,19,58.4,NA,NA,70.4,NA,NA,NA,NA,1
2021-22,3619_0194,River Trail Elementary,Traditional Public,69.2,Meets Expectations,292,17.8,76.5,NA,NA,65.1,NA,NA,NA,NA,1
2021-22,3619_0029,Riverside High,Traditional Public,51.1,Meets Few Expectations,1323,18.8,44.2,NA,53,73.5,NA,NA,NA,NA,1
2021-22,3619_0307,Riverwest Elementary,Traditional Public,54.6,Meets Few Expectations,263,14.2,57.5,NA,NA,58.9,NA,NA,NA,NA,1
2021-22,3619_0177,Rogers Street Academy,Traditional Public,60.2,Meets Expectations,580,24.2,64.1,NA,48.5,72.1,NA,NA,NA,NA,1
2021-22,3619_0059,Roosevelt Middle,Traditional Public,55.6,Meets Few Expectations,308,9,63.2,NA,48,58.7,NA,NA,NA,NA,1
2021-22,3619_1074,Shalom High,Partnership,NA,Alternate Rating - Satisfactory Progress,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0319,Sherman Elementary,Traditional Public,52.7,Meets Few Expectations,285,11,65.1,NA,37.1,54.4,NA,NA,NA,NA,1
2021-22,3619_0107,Siefert Elementary,Traditional Public,61.3,Meets Expectations,261,11.5,67,NA,NA,60.9,NA,NA,NA,NA,1
2021-22,3619_0442,South Accelerated Academy,Traditional Public,NA,Alternate Rating - Satisfactory Progress,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0032,South Division High,Traditional Public,42.1,Fails to Meet Expectations,840,6.5,44.2,NA,NA,48.6,NA,NA,NA,NA,1
2021-22,3619_1086,Southeastern,Partnership,NA,Alternate Rating - Needs Improvement,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0312,Starms Discovery,Traditional Public,63.2,Meets Expectations,288,10.5,76.5,NA,NA,43.2,NA,NA,NA,NA,1
2021-22,3619_0343,Story Elementary,Traditional Public,56.2,Meets Few Expectations,399,13.3,60.3,NA,50,63.4,NA,NA,NA,NA,1
2021-22,3619_0344,Stuart Elementary,Traditional Public,53.5,Meets Few Expectations,262,26.7,49.9,NA,NA,71.2,NA,NA,NA,NA,1
2021-22,3619_0360,Thoreau Elementary,Traditional Public,56,Meets Few Expectations,339,16.4,66.9,NA,44.1,56.2,NA,NA,NA,NA,1
2021-22,3619_0154,Thurston Woods Elementary,Traditional Public,55.3,Meets Few Expectations,393,11.8,69.8,NA,39.1,54,NA,NA,NA,NA,1
2021-22,3619_0365,Townsend Street Elementary,Traditional Public,55.6,Meets Few Expectations,300,7.9,58.4,NA,NA,62.5,NA,NA,NA,NA,1
2021-22,3619_0433,Transition High,Traditional Public,NA,Alternate Rating - Needs Improvement,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0368,Trowbridge Street School of Great Lakes Studies,Traditional Public,61.9,Meets Expectations,200,36.8,61.3,NA,NA,71.2,NA,NA,NA,NA,1
2021-22,3619_0387,Victory Elementary,Traditional Public,70.6,Exceeds Expectations,485,33.9,73.6,NA,68.7,74.5,NA,NA,NA,NA,1
2021-22,3619_0390,Vieau Elementary,Traditional Public,59.2,Meets Expectations,653,33.6,56.5,NA,52.1,76.2,NA,NA,NA,NA,1
2021-22,3619_0448,Vincent Accelerated Academy,Traditional Public,NA,Alternate Rating - Satisfactory Progress,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-22,3619_0033,Vincent High,Traditional Public,39.8,Fails to Meet Expectations,725,8.9,47,NA,32.4,40.5,NA,NA,NA,NA,1
2021-22,3619_0204,Wedgewood Park School,Traditional Public,63.7,Meets Expectations,754,38.1,61.3,NA,59.1,77.7,NA,NA,NA,NA,1
2021-22,3619_0130,Westside Academy,Traditional Public,17.9,Fails to Meet Expectations,173,9.5,NA,NA,NA,43,NA,NA,NA,NA,1
2021-22,3619_0397,Whitman Elementary,Traditional Public,64.7,Meets Expectations,323,43.1,64.1,NA,59.1,75.8,NA,NA,NA,NA,1
2021-22,3619_0398,Whittier Elementary,Instrumentality Charter,80.9,Exceeds Expectations,152,70.7,81.2,NA,NA,88.9,NA,NA,NA,NA,1
2021-22,3619_0424,WHS Information Technology,Traditional Public,12.9,Fails to Meet Expectations,500,5.5,NA,NA,NA,42.5,NA,NA,NA,NA,1
2021-22,3619_0399,Wisconsin Conservatory of Lifelong Learning,Traditional Public,33.6,Fails to Meet Expectations,376,6.2,48,NA,17.5,29.3,NA,NA,NA,NA,1
2021-22,3619_0295,Zablocki Elementary,Traditional Public,57.7,Meets Few Expectations,285,27.5,56.5,NA,NA,69.9,NA,NA,NA,NA,1
2021-22,8106_1251,Milwaukee Academy of Science,2r/2x Charter,59.8,Meets Expectations,1349,20.3,64.1,NA,55.3,64.6,NA,NA,NA,NA,1
2021-22,0000_1870,Milwaukee Lutheran High,Private,61.1,Meets Expectations,784,24.7,52.7,NA,64.5,86.3,NA,NA,NA,NA,1
2021-22,8128_0800,Milwaukee Math and Science Academy,2r/2x Charter,69.4,Meets Expectations,201,29.1,82.2,NA,61.3,62.4,NA,NA,NA,NA,1
2021-22,8129_0100,Milwaukee Scholars Charter School,2r/2x Charter,73,Exceeds Expectations,717,27.9,83.1,NA,70.2,66.6,NA,NA,NA,NA,1
2021-22,0000_1873,Milwaukee Seventh Day Adventist School,Private,62.5,Meets Expectations,174,25.4,63.2,NA,57.7,73.3,NA,NA,NA,NA,1
2021-22,0000_1741,Milwaukee Seventh Day Adventist School,Private,NA,NR-DATA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3633_0060,Mineral Point Elementary,Traditional Public,77.1,Exceeds Expectations,348,74,70.8,NA,70.7,92,NA,NA,NA,NA,0
2021-22,3633_0080,Mineral Point High,Traditional Public,75.9,Exceeds Expectations,239,74.6,58.4,NA,70,98.4,NA,NA,NA,NA,0
2021-22,3633_0090,Mineral Point Middle,Traditional Public,72.2,Exceeds Expectations,177,75.1,53.7,NA,60,93.4,NA,NA,NA,NA,0
2021-22,3640_0100,Creative Minds--Minocqua School of 21st Century Creativity and Design,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3640_9418,Lakeland STAR School--Strong Talented Adventurous Remarkable,Non-Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3640_0020,Minocqua Elementary,Traditional Public,73.9,Exceeds Expectations,533,65.9,71.7,NA,68.5,89.5,NA,NA,NA,NA,0
2021-22,3661_0040,Mishicot High,Traditional Public,58.3,Meets Expectations,276,61.4,38.5,NA,40.2,93.3,NA,NA,NA,NA,0
2021-22,3661_0120,Mishicot Middle,Traditional Public,83.2,Significantly Exceeds Expectations,194,70.4,92.6,NA,84.8,89.7,NA,NA,NA,NA,0
2021-22,3661_0060,Schultz Elementary,Traditional Public,71.5,Exceeds Expectations,446,67.1,70.8,NA,62.2,86.8,NA,NA,NA,NA,0
2021-22,3668_0800,Anthony Acres School,Instrumentality Charter,74.9,Exceeds Expectations,42,69,72.7,NA,NA,93.9,NA,NA,NA,NA,0
2021-22,3668_0080,Mondovi Elementary,Traditional Public,77,Exceeds Expectations,473,69.8,78.4,NA,69.7,90.3,NA,NA,NA,NA,0
2021-22,3668_0100,Mondovi High,Traditional Public,65.5,Meets Expectations,256,59.1,67.9,NA,51.5,91.9,NA,NA,NA,NA,0
2021-22,3668_0120,Mondovi Middle,Traditional Public,66.9,Meets Expectations,173,57.3,65.1,NA,59.7,85.3,NA,NA,NA,NA,0
2021-22,3675_0020,Cottage Grove Elementary,Traditional Public,NA,Alternate Rating - Satisfactory Progress,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3675_0100,Glacial Drumlin School,Traditional Public,64.5,Meets Expectations,779,62.8,48.9,NA,55.6,85,NA,NA,NA,NA,0
2021-22,3675_0050,Granite Ridge School,Traditional Public,NA,Alternate Rating - Satisfactory Progress,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3675_0060,Monona Grove High,Traditional Public,71.4,Exceeds Expectations,1091,68.2,67.9,NA,64.4,89.6,NA,NA,NA,NA,0
2021-22,3675_0450,Monona Grove Liberal Arts Charter School for the 21st Century,Instrumentality Charter,56,Meets Few Expectations,69,47.7,NA,NA,NA,89.2,NA,NA,NA,NA,0
2021-22,3675_0080,Winnequah School,Traditional Public,79,Exceeds Expectations,578,79.7,73.6,NA,70.5,90.1,NA,NA,NA,NA,0
2021-22,3682_0010,Abraham Lincoln Elementary,Traditional Public,83.8,Significantly Exceeds Expectations,327,65,92.5,NA,NA,88.1,NA,NA,NA,NA,0
2021-22,3682_0120,Monroe High,Traditional Public,50.2,Meets Few Expectations,723,55.7,33.7,NA,29.5,91.1,NA,NA,NA,NA,0
2021-22,3682_0100,Monroe Middle,Traditional Public,67.4,Meets Expectations,497,60.8,63.2,NA,58.1,87.1,NA,NA,NA,NA,0
2021-22,3682_0140,Northside Elementary,Traditional Public,80.7,Exceeds Expectations,353,79.4,74.6,NA,76.4,92.2,NA,NA,NA,NA,0
2021-22,3682_0150,Parkside Elementary,Traditional Public,69.6,Meets Expectations,346,60.5,64.1,NA,64.2,87.8,NA,NA,NA,NA,0
2021-22,3689_0010,Forest Lane Community School,Traditional Public,78.8,Exceeds Expectations,234,71.2,77.4,NA,NA,88.6,NA,NA,NA,NA,0
2021-22,3689_0420,High Marq Environmental Charter School,Instrumentality Charter,63.3,Meets Expectations,33,62,53.7,NA,NA,87.2,NA,NA,NA,NA,0
2021-22,3689_0040,Montello Junior/Senior High,Traditional Public,48.5,Meets Few Expectations,301,37.3,38.5,NA,41.1,76.8,NA,NA,NA,NA,0
2021-22,3689_0800,Montello Virtual Charter School,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3696_0020,Monticello Elementary,Traditional Public,82,Exceeds Expectations,125,67.9,91.7,NA,NA,84.5,NA,NA,NA,NA,0
2021-22,3696_0040,Monticello High,Traditional Public,56.2,Meets Few Expectations,103,47.8,52.7,NA,38.4,94.5,NA,NA,NA,NA,0
2021-22,3696_0030,Monticello Middle,Traditional Public,64.9,Meets Expectations,66,63.9,57.5,NA,57.5,82.6,NA,NA,NA,NA,0
2021-22,0000_1041,Morning Star Lutheran School,Private,NA,NR-DATA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,0000_8790,Morrison Zion Lutheran School,Private,NA,NR-DATA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3787_0080,Mosinee Elementary,Traditional Public,76.1,Exceeds Expectations,652,73.1,NA,NA,NA,85.2,NA,NA,NA,NA,0
2021-22,3787_0100,Mosinee High,Traditional Public,69.5,Meets Expectations,628,65.8,68.9,NA,56.4,94.2,NA,NA,NA,NA,0
2021-22,3787_0120,Mosinee Middle,Traditional Public,71.8,Exceeds Expectations,681,67.4,70.8,NA,66,83.8,NA,NA,NA,NA,0
2021-22,0000_1900,Most Precious Blood Parish Catholic School,Private,NA,NR-DATA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,0000_1910,Mother of Good Counsel Grade School,Private,84.8,Significantly Exceeds Expectations,194,42.9,92.5,NA,83.8,80.2,NA,NA,NA,NA,1
2021-22,0000_1930,Mount Calvary Lutheran Grade School,Private,44.7,Fails to Meet Expectations,117,26.2,48.9,NA,31.3,69.8,NA,NA,NA,NA,1
2021-22,0000_1960,Mount Calvary Lutheran School,Private,NA,NR-DATA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3794_0120,Mount Horeb High,Traditional Public,69.4,Meets Expectations,769,67,66,NA,57.1,92.9,NA,NA,NA,NA,0
2021-22,3794_0100,Mount Horeb Intermediate,Traditional Public,80.8,Exceeds Expectations,475,77.6,78.4,NA,76.6,91.2,NA,NA,NA,NA,0
2021-22,3794_0110,Mount Horeb Middle,Traditional Public,74,Exceeds Expectations,525,72.7,65.1,NA,63.9,89.6,NA,NA,NA,NA,0
2021-22,3794_0130,Mount Horeb Primary Center,Traditional Public,NA,Alternate Rating - Satisfactory Progress,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,0000_1980,Mount Lebanon Lutheran School,Private,88.8,Significantly Exceeds Expectations,202,49.7,95.4,NA,89.2,84.4,NA,NA,NA,NA,1
2021-22,0000_1982,Mount Olive Evangelical Lutheran School,Private,73.5,Exceeds Expectations,90,76.9,63.2,NA,NA,99.8,NA,NA,NA,NA,0
2021-22,0000_1990,Mount Olive Lutheran Grade School,Private,62.9,Meets Expectations,138,47.7,62.2,NA,53.9,78.2,NA,NA,NA,NA,1
2021-22,3822_0020,Big Bend Elementary,Traditional Public,84.1,Significantly Exceeds Expectations,477,81.6,81.2,NA,81,92.4,NA,NA,NA,NA,0
2021-22,3822_0030,Clarendon Avenue Elementary,Traditional Public,92.5,Significantly Exceeds Expectations,540,90.7,85,NA,99,92.4,NA,NA,NA,NA,0
2021-22,3822_0110,Eagleville Charter School,Instrumentality Charter,90,Significantly Exceeds Expectations,101,92.1,77.4,NA,NA,92.8,NA,NA,NA,NA,0
2021-22,3822_0060,Mukwonago High,Traditional Public,68.4,Meets Expectations,1660,70.4,56.5,NA,50.1,93.9,NA,NA,NA,NA,0
2021-22,3822_0065,Park View Middle,Traditional Public,74.8,Exceeds Expectations,724,73.6,58.4,NA,66.1,92.2,NA,NA,NA,NA,0
2021-22,3822_0070,Prairie View Elementary,Traditional Public,92,Significantly Exceeds Expectations,370,90.1,84.9,NA,97.5,92.8,NA,NA,NA,NA,0
2021-22,3822_0100,Rolling Hills Elementary,Traditional Public,88.7,Significantly Exceeds Expectations,486,89,75.5,NA,86.2,95.4,NA,NA,NA,NA,0
2021-22,3822_0080,Section Elementary,Traditional Public,87.7,Significantly Exceeds Expectations,486,92.5,68.9,NA,75.3,96.6,NA,NA,NA,NA,0
2021-22,3857_0220,Bay Lane Elementary,Traditional Public,88.1,Significantly Exceeds Expectations,939,88.9,70.8,NA,NA,94.2,NA,NA,NA,NA,0
2021-22,3857_0200,Lake Denoon Middle,Traditional Public,82.8,Exceeds Expectations,767,88.6,68.9,NA,70.2,93.7,NA,NA,NA,NA,0
2021-22,3857_0080,Lakeview Elementary,Traditional Public,90.2,Significantly Exceeds Expectations,307,90,86.8,NA,NA,92.7,NA,NA,NA,NA,0
2021-22,3857_0100,Mill Valley Elementary,Traditional Public,96.8,Significantly Exceeds Expectations,472,99.5,87.9,NA,NA,97.1,NA,NA,NA,NA,0
2021-22,3857_0180,Muskego High,Traditional Public,80.5,Exceeds Expectations,1633,80.6,74.6,NA,70.9,95.4,NA,NA,NA,NA,0
2021-22,3857_0010,Muskego Lakes Middle,Traditional Public,91.4,Significantly Exceeds Expectations,683,91,89.7,NA,87.9,96.2,NA,NA,NA,NA,0
2021-22,0000_1996,Nativity Jesuit Academy,Private,95.2,Significantly Exceeds Expectations,247,64.7,100,NA,96.4,91.5,NA,NA,NA,NA,1
2021-22,3871_0410,N-Gage Academy,Instrumentality Charter,60.7,Meets Expectations,37,40.4,62.2,NA,NA,91.8,NA,NA,NA,NA,0
2021-22,3871_0100,N-Vision Learning Center,Instrumentality Charter,58,Meets Expectations,72,65.3,38.5,NA,NA,87.9,NA,NA,NA,NA,0
2021-22,3871_0020,Necedah Elementary,Traditional Public,52.3,Meets Few Expectations,260,56.4,39.4,NA,NA,85.8,NA,NA,NA,NA,0
2021-22,3871_0040,Necedah High,Traditional Public,71.7,Exceeds Expectations,195,39.6,82.2,NA,67,92,NA,NA,NA,NA,0
2021-22,3871_0250,Necedah Middle,Traditional Public,55.7,Meets Few Expectations,129,44,50.8,NA,41,83.4,NA,NA,NA,NA,0
2021-22,3892_0125,ACE Alliance Charter Elementary,Instrumentality Charter,85.7,Significantly Exceeds Expectations,122,86.1,71.7,NA,NA,92.4,NA,NA,NA,NA,0
2021-22,3892_0040,Clayton Elementary,Traditional Public,80,Exceeds Expectations,255,78.3,66.9,NA,NA,92,NA,NA,NA,NA,0
2021-22,3892_0060,Coolidge Elementary,Traditional Public,81.8,Exceeds Expectations,361,78.7,82.2,NA,76.8,89.8,NA,NA,NA,NA,0
2021-22,3892_0080,Hoover Elementary,Traditional Public,49,Meets Few Expectations,246,52.1,35.6,NA,NA,81.5,NA,NA,NA,NA,0
2021-22,3892_0215,Horace Mann Middle,Traditional Public,71.5,Exceeds Expectations,510,75,62.2,NA,59.3,94.2,NA,NA,NA,NA,0
2021-22,3892_0100,Lakeview Elementary,Traditional Public,93.1,Significantly Exceeds Expectations,400,87.3,100,NA,100,93.3,NA,NA,NA,NA,0
2021-22,3892_0180,Neenah High,Traditional Public,71.1,Exceeds Expectations,2002,66.6,75.5,NA,60.9,88,NA,NA,NA,NA,0
2021-22,3892_0200,Roosevelt Elementary,Traditional Public,82.8,Exceeds Expectations,111,70.4,86.9,NA,NA,88.6,NA,NA,NA,NA,0
2021-22,3892_0210,Shattuck Middle,Traditional Public,64.8,Meets Expectations,934,65.1,54.6,NA,51.8,85.6,NA,NA,NA,NA,0
2021-22,3892_0220,Spring Road Elementary,Traditional Public,81.7,Exceeds Expectations,359,69.8,86.9,NA,83.5,89.4,NA,NA,NA,NA,0
2021-22,3892_0110,Taft Elementary,Traditional Public,77.7,Exceeds Expectations,218,49.4,85,NA,NA,80.9,NA,NA,NA,NA,0
2021-22,3892_0260,Tullar Elementary,Traditional Public,89.5,Significantly Exceeds Expectations,413,86.7,91.7,NA,89.3,92.6,NA,NA,NA,NA,0
2021-22,3892_0300,Wilson Elementary,Traditional Public,79.4,Exceeds Expectations,263,62.6,83.1,NA,NA,86,NA,NA,NA,NA,0
2021-22,0000_8450,Neenah Lutheran,Private,NA,NR-DATA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3899_0020,Neillsville Elementary,Traditional Public,68.3,Meets Expectations,391,59.4,67.9,NA,64.3,88.2,NA,NA,NA,NA,0
2021-22,3899_0040,Neillsville High,Traditional Public,49.8,Meets Few Expectations,286,46.6,32.8,NA,29.5,89.1,NA,NA,NA,NA,0
2021-22,3899_0030,Neillsville Middle,Traditional Public,61.4,Meets Expectations,174,51.6,53.7,NA,53.5,88.3,NA,NA,NA,NA,0
2021-22,3906_0020,Alexander Middle,Traditional Public,67,Meets Expectations,349,44.7,62.2,NA,64.4,86.4,NA,NA,NA,NA,0
2021-22,3906_0100,Central Wisconsin STEM Academy,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,3906_0040,Humke Elementary,Traditional Public,54.1,Meets Few Expectations,343,44.8,NA,NA,NA,82.1,NA,NA,NA,NA,0
2021-22,3906_0400,Nekoosa Academy,Traditional Public,NA,Alternate Rating - Satisfactory Progress,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
